2023-01-16 10:58:56,990 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-provider-3.8.6.jar
2023-01-16 10:58:56,990 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-spi-1.6.3.jar
2023-01-16 10:58:56,991 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-transport-wagon-1.6.3.jar
2023-01-16 10:58:56,991 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-util-1.6.3.jar
2023-01-16 10:58:56,991 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-settings-3.8.6.jar
2023-01-16 10:58:56,992 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-settings-builder-3.8.6.jar
2023-01-16 10:58:56,992 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-shared-utils-3.3.4.jar
2023-01-16 10:58:56,992 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\okhttp-3.14.1.jar
2023-01-16 10:58:56,993 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\okio-1.17.3.jar
2023-01-16 10:58:56,993 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\org.eclipse.sisu.inject-0.3.5.jar
2023-01-16 10:58:56,993 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\org.eclipse.sisu.plexus-0.3.5.jar
